,tags
8042,"['machine-learning', 'keras', 'tensorflow', 'computer-vision']"
8043,"['ensemble-modeling', 'ensemble']"
8044,"['machine-learning', 'python', 'anomaly-detection', 'outlier']"
8045,"['machine-learning', 'cnn', 'image-classification']"
8046,"['neural-network', 'keras', 'image-classification', 'convnet', 'mnist']"
8047,"['deep-learning', 'computer-vision', 'convolution', 'object-detection']"
8048,"['keras', 'tensorflow', 'activation-function']"
8049,"['classification', 'predictive-modeling', 'class-imbalance']"
8050,"['machine-learning', 'deep-learning', 'time-series']"
8051,"['python', 'clustering', 'regression', 'outlier']"
8052,['career']
8053,['c']
8054,"['text-mining', 'text', 'word']"
8055,"['random-forest', 'decision-trees']"
8056,['statistics']
8057,"['cnn', 'backpropagation']"
8058,['kernel']
8059,['decision-trees']
8060,"['neural-network', 'gpu']"
8061,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'missing-data']"
8062,"['r', 'time-series', 'forecast']"
8063,"['machine-learning', 'deep-learning', 'statistics', 'feature-selection', 'performance']"
8064,"['classification', 'keras']"
8065,"['python', 'pandas']"
8066,"['machine-learning', 'neural-network', 'deep-learning', 'data-mining', 'predictive-modeling']"
8067,"['keras', 'scikit-learn', 'mlp']"
8068,['predictive-modeling']
8069,"['machine-learning', 'neural-network', 'deep-learning', 'data-mining', 'predictive-modeling']"
8070,"['pandas', 'kaggle']"
8071,['python']
8072,"['neural-network', 'deep-learning', 'convolution']"
8073,"['time-series', 'anomaly-detection']"
8074,['tableau']
8075,"['python', 'pandas']"
8076,['k-nn']
8077,"['python', 'visualization']"
8078,"['machine-learning', 'r', 'machine-learning-model']"
8079,"['topic-model', 'lda', 'gensim', 'lsi']"
8080,"['python', 'deep-learning', 'keras', 'reinforcement-learning', 'q-learning']"
8081,"['machine-learning', 'tools', 'cloud-computing']"
8082,"['machine-learning', 'feature-selection', 'linear-regression']"
8083,"['machine-learning', 'keras', 'regression', 'evaluation', 'model-selection']"
8084,['machine-learning']
8085,"['recommender-system', 'embeddings']"
8086,"['machine-learning', 'python', 'scikit-learn', 'decision-trees']"
8087,"['machine-learning', 'neural-network', 'deep-learning', 'natural-language-process', 'named-entity-recognition']"
8088,"['scikit-learn', 'cnn', 'unbalanced-classes', 'class-imbalance']"
8089,"['deep-learning', 'counts']"
8090,"['naive-bayes-classifier', 'outlier', 'bayesian']"
8091,"['machine-learning', 'neural-network', 'data']"
8092,"['neural-network', 'preprocessing']"
8093,"['keras', 'lstm']"
8094,"['data-cleaning', 'missing-data']"
8095,"['cnn', 'image-segmentation']"
8096,"['python', 'numpy']"
8097,"['dataset', 'cnn', 'image-classification', 'data-cleaning', 'image-preprocessing']"
8098,['metric']
8099,"['nlp', 'encoding']"
8100,"['powerbi', 'data.table']"
8101,"['machine-learning', 'recommender-system', 'ranking', 'learning-to-rank', 'text-classification']"
8102,"['neural-network', 'keras', 'tensorflow', 'cnn', 'pytorch']"
8103,"['survival-analysis', 'time']"
8104,"['python', 'tensorflow']"
8105,"['machine-learning', 'classification', 'class-imbalance']"
8106,"['text-mining', 'orange']"
8107,"['nlp', 'similarity', 'cosine-distance', 'doc2vec']"
8108,"['deep-learning', 'classification', 'nlp', 'lstm', 'rnn']"
8109,"['python', 'scikit-learn', 'regression', 'boosting', 'grid-search']"
8110,"['r', 'data-cleaning', 'preprocessing']"
8111,"['deep-learning', 'keras', 'tensorflow', 'opencv']"
8112,"['machine-learning', 'neural-network', 'tensorflow']"
8113,"['feature-selection', 'linear-regression']"
8114,"['python', 'correlation']"
8115,['python']
8116,"['nlp', 'information-retrieval', 'named-entity-recognition', 'question-answering']"
8117,"['training', 'forecasting']"
8118,"['clustering', 'dbscan']"
8119,"['clustering', 'unsupervised-learning', 'kernel', 'rbf']"
8120,"['dataset', 'clustering', 'clusters']"
8121,"['machine-learning', 'predictive-modeling', 'svm']"
8122,['python']
8123,"['pandas', 'python-3.x']"
8124,['rnn']
8125,"['machine-learning', 'keras', 'tensorflow']"
8126,"['machine-learning', 'deep-learning', 'time-series', 'rnn', 'sequence']"
8127,"['deep-learning', 'recommender-system']"
8128,['cloud-computing']
8129,['reinforcement-learning']
8130,"['python', 'nlp']"
8131,"['r', 'ggplot2', 'dplyr']"
8132,"['python', 'keras', 'rnn']"
8133,"['python', 'deep-learning', 'tensorflow', 'data-science-model']"
8134,"['nlp', 'named-entity-recognition']"
8135,"['machine-learning', 'evaluation', 'bioinformatics']"
8136,"['python', 'cross-validation', 'pyspark']"
8137,"['cnn', 'rnn', 'machine-learning-model', 'yolo']"
8138,"['nlp', 'bert']"
8139,"['prediction', 'unbalanced-classes', 'sampling', 'binary']"
8140,"['scikit-learn', 'tensorflow']"
8141,"['clustering', 'dataframe', 'distance']"
8142,"['training', 'autoencoder', 'vae']"
8143,"['deep-learning', 'time-series', 'anomaly-detection']"
8144,"['deep-learning', 'tensorflow', 'lstm', 'rnn', 'gru']"
8145,"['cnn', 'convolution', 'backpropagation', 'ann']"
8146,"['neural-network', 'image-recognition', 'image-preprocessing']"
8147,"['machine-learning', 'training', 'hyperparameter-tuning']"
8148,"['classification', 'multiclass-classification']"
8149,"['machine-learning', 'predictive-modeling', 'dataset', 'data', 'model-selection']"
8150,"['machine-learning', 'random-forest', 'matplotlib', 'gridsearchcv', 'explainable-ai']"
8151,"['deep-learning', 'keras', 'tensorflow', 'activation-function']"
8152,"['classification', 'accuracy', 'binary']"
8153,"['machine-learning', 'decision-trees', 'data-science-model', 'adaboost']"
8154,"['similarity', 'lsi']"
8155,"['python', 'dataset', 'correlation', 'matrix']"
8156,"['machine-learning', 'keras', 'tensorflow', 'computer-vision']"
8157,"['activation-function', 'bert', 'mathematics']"
8158,"['neural-network', 'deep-learning', 'batch-normalization']"
8159,"['multiclass-classification', 'association-rules']"
8160,"['classification', 'dataset', 'labels']"
8161,"['keras', 'scikit-learn', 'grid-search', 'data-augmentation', 'gridsearchcv']"
8162,"['scikit-learn', 'nlp', 'text-mining', 'tfidf']"
8163,"['machine-learning', 'feature-selection', 'optimization']"
8164,['etl']
8165,"['neural-network', 'tensorflow', 'generative-models']"
8166,"['machine-learning', 'statistics', 'variance']"
8167,"['classification', 'image']"
8168,"['apache-spark', 'hive']"
8169,"['machine-learning', 'python', 'predictive-modeling', 'ensemble']"
8170,"['keras', 'lstm', 'recurrent-neural-net']"
8171,['python']
8172,"['machine-learning', 'tensorflow']"
8173,['pytorch']
8174,['social-network-analysis']
8175,"['machine-learning', 'deep-learning', 'statistics', 'cross-validation', 'machine-learning-model']"
8176,"['feature-selection', 'correlation']"
8177,"['keras', 'tensorflow', 'sequence-to-sequence', 'bert', 'machine-translation']"
8178,"['machine-learning', 'python', 'neural-network', 'keras', 'word-embeddings']"
8179,"['machine-learning', 'preprocessing', 'outlier']"
8180,"['machine-learning', 'r', 'feature-selection']"
8181,"['natural-language-process', 'reference-request']"
8182,"['machine-learning', 'python', 'dimensionality-reduction']"
8183,"['machine-learning', 'correlation']"
8184,"['r', 'correlation', 'distribution', 'glm', 'multivariate-distribution']"
8185,['tensorflow']
8186,"['sql', 'excel']"
8187,"['regression', 'predictive-modeling', 'distribution']"
8188,"['classification', 'sampling', 'gaussian-process']"
8189,"['clustering', 'machine-learning-model']"
8190,"['machine-learning', 'logistic-regression']"
8191,"['statistics', 'data-analysis', 'descriptive-statistics']"
8192,"['pytorch', 'object-detection']"
8193,"['machine-learning', 'scikit-learn', 'statistics', 'decision-trees']"
8194,"['nlp', 'text-mining', 'word2vec', 'word-embeddings', 'gensim']"
8195,"['machine-learning', 'feature-engineering']"
8196,['powerbi']
8197,"['python', 'scikit-learn', 'pandas', 'preprocessing']"
8198,['activation-function']
8199,"['machine-learning', 'neural-network', 'deep-learning']"
8200,"['machine-learning', 'data-science-model', 'metric', 'math']"
8201,['machine-learning']
8202,"['machine-learning', 'regression']"
8203,"['python', 'classification', 'class-imbalance']"
8204,"['pandas', 'data-cleaning', 'dataframe']"
8205,"['machine-learning', 'deep-learning', 'statistics', 'logistic-regression', 'machine-learning-model']"
8206,['powerbi']
8207,"['image-classification', 'tools', 'image-segmentation']"
8208,"['neural-network', 'cnn', 'training', 'autoencoder']"
8209,"['machine-learning', 'statistics', 'visualization', 'data-cleaning', 'data-analysis']"
8210,"['deep-learning', 'nlp', 'pytorch', 'bert']"
8211,"['machine-learning', 'deep-learning', 'ocr', 'text-generation']"
8212,"['nlp', 'text-mining', 'word2vec']"
8213,"['machine-learning', 'feature-selection', 'feature-engineering']"
8214,"['random-forest', 'prediction']"
8215,"['neural-network', 'algorithms', 'word-embeddings', 'embeddings']"
8216,"['unbalanced-classes', 'text', 'smote']"
8217,"['python', 'predictive-modeling', 'linear-regression']"
8218,"['python', 'keras', 'tensorflow', 'activation-function']"
8219,"['lstm', 'rnn']"
8220,"['machine-learning', 'predictive-modeling', 'statistics', 'logistic-regression', 'machine-learning-model']"
8221,"['machine-learning', 'neural-network', 'keras', 'tensorflow']"
8222,"['machine-learning', 'classification', 'time-series', 'regression']"
8223,"['machine-learning', 'python', 'scikit-learn', 'data-mining', 'optimization']"
8224,['xgboost']
8225,"['python', 'classification', 'categorical-data', 'supervised-learning']"
8226,"['python', 'scikit-learn', 'pandas', 'feature-extraction', 'pipelines']"
8227,"['cnn', 'image-classification']"
8228,"['machine-learning', 'neural-network', 'unsupervised-learning']"
8229,"['machine-learning', 'python', 'deep-learning', 'pca', 'overfitting']"
8230,"['python', 'deep-learning', 'convnet', 'pytorch', 'neural-style-transfer']"
8231,"['machine-learning', 'classification', 'keras', 'tensorflow', 'loss-function']"
8232,"['machine-learning', 'deep-learning', 'predictive-modeling', 'statistics', 'feature-selection']"
8233,"['pandas', 'dataframe', 'sequence']"
8234,"['deep-learning', 'keras', 'audio-recognition']"
8235,"['nlp', 'feature-extraction']"
8236,"['machine-learning', 'statistics', 'decision-trees']"
8237,"['machine-learning', 'overfitting']"
8238,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'machine-learning-model']"
8239,"['classification', 'predictive-modeling']"
8240,"['neural-network', 'cnn', 'object-detection', 'object-recognition', 'yolo']"
8241,"['classification', 'class-imbalance', 'binary']"
8242,"['python', 'neural-network', 'classification', 'clustering', 'keras']"
8243,"['deep-learning', 'keras', 'tensorflow', 'lstm', 'dropout']"
8244,"['scikit-learn', 'cnn', 'svm', 'unbalanced-classes', 'class-imbalance']"
8245,"['cross-validation', 'training']"
8246,"['clustering', 'algorithms']"
8247,"['classification', 'unsupervised-learning', 'supervised-learning', 'unbalanced-classes', 'unseen-data']"
8248,"['tensorflow', 'gan', 'embeddings']"
8249,"['scikit-learn', 'time-series', 'regression', 'lasso']"
8250,"['machine-learning', 'theory', 'vc-theory', 'pac-learning']"
8251,"['neural-network', 'optimization', 'gradient-descent']"
8252,['orange']
8253,"['neural-network', 'tensorflow', 'overfitting']"
8254,"['python', 'keras', 'tensorflow']"
8255,"['machine-learning', 'scikit-learn', 'decision-trees', 'learning', 'adaboost']"
8256,"['classification', 'scikit-learn', 'unbalanced-classes', 'sampling', 'binary']"
8257,"['machine-learning', 'neural-network', 'cnn', 'backpropagation']"
8258,"['r', 'cross-validation']"
8259,"['python', 'cnn', 'pruning']"
8260,"['r', 'data-mining', 'dataset', 'data', 'data-cleaning']"
8261,"['regression', 'feature-selection', 'linear-regression', 'feature-engineering']"
8262,"['machine-learning', 'python', 'scikit-learn']"
8263,"['keras', 'rnn', 'lstm', 'kernel']"
8264,"['random-forest', 'overfitting', 'performance']"
8265,"['deep-learning', 'nlp', 'unsupervised-learning', 'semantic-similarity']"
8266,['nlp']
8267,"['machine-learning', 'deep-learning', 'lstm']"
8268,"['regression', 'correlation']"
8269,['machine-learning']
8270,"['r', 'distribution']"
8271,"['neural-network', 'nlp', 'feature-engineering', 'word-embeddings']"
8272,"['machine-learning', 'neural-network', 'deep-learning', 'convolution']"
8273,"['python', 'time-series']"
8274,"['machine-learning-model', 'data-science-model']"
8275,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'statistics']"
8276,"['machine-learning', 'deep-learning', 'predictive-modeling', 'feature-selection', 'hyperparameter']"
8277,"['r', 'random-forest', 'bigdata']"
8278,"['python', 'scikit-learn', 'decision-trees']"
8279,"['pca', 'matrix-factorisation']"
8280,"['categorical-data', 'encoding', 'categorical-encoding']"
8281,"['python', 'keras', 'tensorflow', 'gpu']"
8282,"['neural-network', 'deep-learning', 'regularization']"
8283,"['r', 'time-series']"
8284,"['python', 'nlp', 'pandas', 'python-3.x']"
8285,"['deep-learning', 'keras', 'tensorflow', 'multiclass-classification', 'class-imbalance']"
8286,"['machine-learning', 'neural-network', 'r', 'predictive-modeling', 'rnn']"
8287,"['machine-learning', 'python', 'keras', 'tensorflow']"
8288,"['neural-network', 'lstm']"
8289,"['python', 'scikit-learn', 'categorical-data']"
8290,['generative-models']
8291,"['reinforcement-learning', 'weight-initialization']"
8292,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'feature-selection']"
8293,['image-classification']
8294,"['text', 'opencv', 'ocr', 'image']"
8295,['visualization']
8296,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'sampling']"
8297,"['deep-learning', 'regression', 'lstm', 'deep-network']"
8298,"['machine-learning', 'python', 'multilabel-classification', 'natural-language-process']"
8299,['reinforcement-learning']
8300,"['deep-learning', 'classification', 'nlp', 'text-mining', 'text-classification']"
8301,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'feature-selection']"
8302,"['python', 'computer-vision', 'opencv']"
8303,"['python', 'clustering', 'k-means', 'clusters']"
8304,"['classification', 'cnn', 'convolution', 'matlab', 'math']"
8305,['ensemble-modeling']
8306,"['neural-network', 'tensorflow', 'time-series', 'lstm', 'rnn']"
8307,"['neural-network', 'deep-learning', 'feature-engineering', 'embeddings', 'deep-network']"
8308,"['classification', 'regression']"
8309,"['search', 'definitions', 'regex', 'ngrams']"
8310,"['machine-learning', 'deep-learning', 'keras', 'tensorflow']"
8311,"['python', 'keras', 'tensorflow']"
8312,"['lstm', 'rnn']"
8313,"['deep-learning', 'multiclass-classification', 'multilabel-classification', 'natural-language-process']"
8314,"['neural-network', 'normalization']"
8315,['logistic-regression']
8316,"['feature-selection', 'xgboost', 'feature-engineering']"
8317,"['deep-learning', 'keras', 'dataset', 'data', 'audio-recognition']"
8318,"['r', 'self-study', 'parameter']"
8319,"['cnn', 'learning']"
8320,"['visualization', 'tsne']"
8321,"['machine-learning', 'python', 'regression', 'data-science-model', 'normalization']"
8322,['neural-network']
8323,"['reinforcement-learning', 'q-learning']"
8324,"['python', 'pandas', 'finance']"
8325,['r']
8326,"['clustering', 'tableau']"
8327,"['machine-learning', 'neural-network', 'deep-learning', 'keras', 'nlp']"
8328,"['machine-learning', 'classification', 'dataset', 'linearly-separable']"
8329,"['python', 'forecasting']"
8330,"['r', 'data-cleaning', 'linear-regression', 'missing-data']"
8331,"['reinforcement-learning', 'q-learning']"
8332,"['probability', 'historgram']"
8333,"['machine-learning', 'deep-learning', 'data-mining', 'statistics', 'logistic-regression']"
8334,['gradient-descent']
8335,"['regression', 'computer-vision', 'objective-function']"
8336,"['regression', 'random-forest', 'ranking']"
8337,"['machine-learning', 'gradient-descent', 'backpropagation', 'math']"
8338,"['machine-learning', 'predictive-modeling', 'data-cleaning', 'data-analysis']"
8339,"['machine-learning', 'regression', 'linear-regression', 'categorical-data']"
8340,"['scikit-learn', 'convnet', 'hyperparameter-tuning', 'gridsearchcv', 'epochs']"
8341,"['machine-learning', 'regression', 'feature-selection', 'feature-engineering', 'geospatial']"
8342,"['python', 'pandas']"
8343,"['classification', 'scikit-learn']"
8344,"['scikit-learn', 'random-forest', 'confusion-matrix']"
8345,"['computer-vision', 'image-recognition', 'vae']"
8346,"['machine-learning', 'statistics', 'feature-selection', 'data-analysis']"
8347,"['time-series', 'clustering', 'unsupervised-learning', 'anomaly-detection']"
8348,"['feature-selection', 'machine-learning-model', 'feature-scaling']"
8349,['information-retrieval']
8350,"['deep-learning', 'hyperparameter', 'hyperparameter-tuning', 'transformer']"
8351,"['reinforcement-learning', 'keras-rl', 'openai-gym', 'dqn']"
8352,"['scikit-learn', 'cross-validation', 'ml']"
8353,['bayesian']
8354,"['neural-network', 'deep-learning', 'classification', 'keras', 'ensemble-learning']"
8355,"['feature-selection', 'boosting', 'lightgbm']"
8356,"['neural-network', 'neural-style-transfer']"
8357,"['python', 'scikit-learn', 'logistic-regression']"
8358,"['machine-learning', 'classification', 'java']"
8359,"['machine-learning', 'predictive-modeling', 'data-analysis', 'parameter', 'methods']"
8360,"['classification', 'scikit-learn', 'multilabel-classification']"
8361,['decision-trees']
8362,"['machine-learning', 'deep-learning', 'recommender-system']"
8363,"['machine-learning', 'nlp', 'feature-selection', 'svm', 'sentiment-analysis']"
8364,"['python', 'neural-network', 'keras', 'loss-function', 'autoencoder']"
8365,"['r', 'bayesian-networks']"
8366,"['machine-learning', 'neural-network', 'classification']"
8367,"['machine-learning', 'regression', 'recurrent-neural-net', 'model-selection', 'k-nn']"
8368,"['machine-learning', 'deep-learning', 'statistics', 'logistic-regression', 'causalimpact']"
8369,"['machine-learning', 'deep-learning', 'data-mining', 'statistics', 'logistic-regression']"
8370,"['machine-learning', 'deep-learning', 'data-mining', 'feature-selection', 'dummy-variables']"
8371,"['classification', 'xgboost', 'evaluation', 'predictor-importance']"
8372,"['machine-learning', 'r', 'algorithms']"
8373,"['image-recognition', 'image-preprocessing', 'opencv']"
8374,['jupyter']
8375,"['machine-learning', 'python', 'scikit-learn', 'k-nn']"
8376,"['scikit-learn', 'cross-validation']"
8377,"['machine-learning', 'deep-learning', 'gan']"
8378,"['cnn', 'loss-function', 'convergence']"
8379,"['python', 'data-mining', 'data', 'csv', 'mongodb']"
8380,"['machine-learning', 'deep-learning', 'pytorch']"
8381,['clustering']
8382,['scipy']
8383,"['deep-learning', 'computer-vision', '3d-object-detection']"
8384,"['scikit-learn', 'feature-engineering', 'normalization', 'feature-scaling']"
8385,"['machine-learning', 'python', 'keras', 'preprocessing', 'image-preprocessing']"
8386,['one-hot-encoding']
8387,"['gpu', 'bert', 'finetuning']"
8388,"['feature-selection', 'random-forest']"
8389,"['nlp', 'feature-selection', 'feature-engineering']"
8390,['azure-ml']
8391,"['r', 'rstudio']"
8392,['rnn']
8393,"['keras', 'tensorflow', 'time-series', 'lstm']"
8394,"['scikit-learn', 'random-forest', 'cross-validation']"
8395,"['nlp', 'deep-learning', 'word-embeddings', 'unsupervised-learning']"
8396,"['machine-learning', 'image-classification', 'weka']"
8397,"['deep-learning', 'convolution', 'object-detection']"
8398,"['machine-learning', 'graphs', 'information-theory']"
8399,"['deep-learning', 'keras', 'lstm', 'deep-network']"
8400,"['deep-learning', 'reinforcement-learning', 'q-learning', 'dqn']"
8401,"['machine-learning', 'feature-selection', 'training']"
8402,"['nlp', 'natural-language-process', 'language-model']"
8403,"['neural-network', 'classification', 'image-classification', 'computer-vision']"
8404,"['cnn', 'convnet']"
8405,"['neural-network', 'nlp', 'text-mining', 'feature-selection']"
8406,"['machine-learning', 'data', 'preprocessing', 'data-science-model', 'dummy-variables']"
8407,"['language-model', 'openai-gpt']"
8408,"['nlp', 'named-entity-recognition']"
8409,"['machine-learning', 'data-mining', 'anomaly-detection', 'dimensionality-reduction', 'data-stream-mining']"
8410,"['neural-network', 'tensorflow', 'object-detection']"
8411,"['dataset', 'cnn', 'data-cleaning', 'categorical-data', 'convolution']"
8412,['xgboost']
8413,"['tableau', 'heatmap']"
8414,['machine-learning']
8415,"['clustering', 'unsupervised-learning']"
8416,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'feature-selection']"
8417,"['machine-learning', 'scikit-learn', 'machine-learning-model']"
8418,"['time-series', 'lstm', 'matlab']"
8419,"['classification', 'learning']"
8420,"['machine-learning', 'deep-learning', 'classification', 'keras']"
8421,"['categorical-data', 'correlation']"
8422,"['machine-learning', 'python', 'scikit-learn']"
8423,"['neural-network', 'regression']"
8424,"['loss-function', 'autoencoder', 'sparsity']"
8425,['confusion-matrix']
8426,"['machine-learning', 'python', 'machine-learning-model', 'pyspark']"
8427,"['python', 'decision-trees', 'categorical-data', 'feature-scaling', 'transformer']"
8428,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'logistic-regression']"
8429,"['neural-network', 'image-recognition', 'ocr', 'colab', 'tesseract']"
8430,"['machine-learning', 'dataset', 'pandas']"
8431,"['machine-learning', 'azure-ml']"
8432,"['deep-learning', 'cnn', 'convnet', 'transfer-learning', 'vgg16']"
8433,"['machine-learning', 'normalization']"
8434,"['machine-learning', 'deep-learning', 'data-mining', 'predictive-modeling', 'feature-selection']"
8435,"['machine-learning', 'predictive-modeling', 'xgboost', 'feature-engineering', 'correlation']"
8436,"['python', 'ai']"
8437,"['deep-learning', 'tensorflow', 'cnn', 'pytorch', 'vgg16']"
8438,"['machine-learning', 'probability', 'bayesian']"
8439,"['tensorflow', 'time-series', 'bayesian', 'probabilistic-programming']"
8440,"['neural-network', 'distance']"
8441,"['machine-learning', 'python', 'classification', 'scikit-learn', 'decision-trees']"
8442,"['python', 'training', 'caffe']"
8443,"['time-series', 'pandas', 'boosting']"
8444,"['image-classification', 'transfer-learning']"
8445,"['machine-learning', 'deep-learning', 'nlp', 'word-embeddings', 'bert']"
8446,"['linear-regression', 'pca']"
8447,['r']
8448,"['data-mining', 'dataset']"
8449,"['nlp', 'automatic-summarization']"
8450,"['python', 'neural-network', 'keras']"
8451,"['machine-learning', 'deep-learning', 'time-series', 'pytorch']"
8452,"['decision-trees', 'cross-validation', 'overfitting']"
8453,"['nlp', 'named-entity-recognition', 'spacy']"
8454,"['deep-learning', 'gan']"
8455,"['machine-learning', 'python', 'tensorflow', 'time-series', 'predictive-modeling']"
8456,"['deep-learning', 'multi-output']"
8457,"['machine-learning', 'aws']"
8458,"['deep-learning', 'keras', 'loss-function', 'image']"
8459,['pytorch']
8460,"['machine-learning', 'deep-learning', 'keras', 'tensorflow', 'predict']"
8461,"['machine-learning', 'python', 'nlp', 'chatbot']"
8462,"['tensorflow', 'dataset', 'computer-vision', 'object-detection', 'image']"
8463,"['machine-learning', 'deep-learning', 'keras', 'tensorflow', 'autoencoder']"
8464,"['machine-learning', 'deep-learning', 'data-mining', 'data-cleaning', 'outlier']"
8465,"['machine-learning', 'python', 'ensemble-modeling', 'ensemble-learning']"
8466,['mathematics']
8467,['python']
8468,"['neural-network', 'keras', 'neural']"
8469,"['data', 'visualization', 'matplotlib', 'plotting']"
8470,"['python', 'tensorflow', 'object-detection']"
8471,"['pandas', 'data', 'numpy', 'data-analysis']"
8472,"['machine-learning', 'classification', 'svm', 'decision-trees']"
8473,"['neural-network', 'deep-learning', 'cnn', 'training']"
8474,"['python', 'scikit-learn', 'logistic-regression', 'mini-batch-gradient-descent']"
8475,"['python', 'neural-network', 'tensorflow', 'time-series', 'lstm']"
8476,['python']
8477,"['python', 'pandas', 'visualization', 'matplotlib', 'plotting']"
8478,"['scikit-learn', 'pandas', 'pipelines']"
8479,['python']
8480,['cnn']
8481,"['cross-validation', 'multiclass-classification']"
8482,"['machine-learning', 'neural-network']"
8483,"['machine-learning', 'convnet']"
8484,"['machine-learning', 'multilabel-classification', 'probability']"
8485,"['machine-learning', 'python', 'classification', 'visualization', 'multilabel-classification']"
8486,['reinforcement-learning']
8487,"['tensorflow', 'lstm']"
8488,"['machine-learning', 'loss-function', 'overfitting']"
8489,"['classification', 'binary']"
8490,"['keras', 'tensorflow', 'cnn']"
8491,"['machine-learning', 'clustering', 'unsupervised-learning', 'dbscan', 'clusters']"
8492,"['deep-learning', 'keras', 'lstm']"
8493,['machine-learning']
8494,"['machine-learning', 'unsupervised-learning', 'supervised-learning', 'pattern-recognition']"
8495,"['clustering', 'machine-learning-model', 'graphs', 'plotting', 'dbscan']"
8496,"['keras', 'cnn']"
8497,"['machine-learning', 'nlp', 'automation']"
8498,['classification']
8499,"['deep-learning', 'training', 'prediction']"
8500,"['machine-learning', 'classification', 'keras', 'tensorflow', 'activation-function']"
8501,"['visualization', 'google']"
8502,"['machine-learning', 'image-classification']"
8503,"['machine-learning', 'neural-network', 'deep-learning', 'convnet']"
8504,"['scikit-learn', 'feature-selection', 'decision-trees']"
8505,"['python', 'classification', 'scikit-learn', 'cross-validation']"
8506,"['python', 'classification']"
8507,"['keras', 'time-series', 'lstm', 'stacked-lstm', 'gru']"
8508,"['python', 'tensorflow', 'jupyter']"
8509,"['python', 'aws', 'cloud-computing']"
8510,['apache-spark']
8511,['visualization']
8512,"['machine-learning', 'python', 'colab', 'python-3.x']"
8513,['machine-learning']
8514,['machine-learning']
8515,"['data', 'geospatial']"
8516,"['deep-learning', 'transfer-learning', 'image-preprocessing', 'yolo']"
8517,"['python', 'logistic-regression', 'pyspark']"
8518,"['machine-learning', 'deep-learning', 'feature-selection', 'feature-engineering', 'plotting']"
8519,"['dataset', 'bigdata', 'ai']"
8520,"['machine-learning', 'python', 'data-mining', 'anomaly-detection']"
8521,"['neural-network', 'distance']"
8522,"['neural-network', 'deep-learning', 'loss-function']"
8523,"['machine-learning', 'tensorflow', 'numpy', 'reshape']"
8524,"['python', 'pandas', 'dataframe']"
8525,"['neural-network', 'deep-learning', 'mlp']"
8526,"['nlp', 'data', 'multilabel-classification']"
8527,"['neural-network', 'rnn', 'word-embeddings', 'word2vec', 'recurrent-neural-net']"
8528,"['nlp', 'statistics', 'word-embeddings', 'stanford-nlp']"
8529,"['deep-learning', 'convnet', 'visualization', 'pytorch']"
8530,"['visualization', 'distribution', 'infographics']"
8531,"['machine-learning', 'unbalanced-classes', 'smote']"
8532,['gan']
8533,"['regression', 'linear-regression']"
8534,"['relational-dbms', 'groupby']"
8535,"['python', 'nlp', 'data', 'training', 'named-entity-recognition']"
8536,"['machine-learning', 'cross-validation', 'hyperparameter-tuning']"
8537,"['machine-learning', 'deep-learning', 'algorithms']"
8538,"['deep-learning', 'cnn', 'data-augmentation', 'image']"
8539,"['machine-learning', 'python', 'clustering', 'unsupervised-learning']"
8540,"['data', 'apache-hadoop']"
8541,"['xgboost', 'survival-analysis']"
8542,"['svm', 'mini-batch-gradient-descent', 'hinge-loss']"
8543,"['metric', 'auc']"
8544,"['data', '3d-reconstruction', 'cloud']"
8545,"['machine-learning', 'classification', 'data-mining', 'recommender-system', 'ranking']"
8546,"['classification', 'classifier']"
8547,"['jupyter', 'kaggle']"
8548,['image']
8549,"['neural-network', 'nlp', 'feature-extraction', 'bert']"
8550,"['machine-learning', 'data-mining', 'statistics', 'sampling']"
8551,"['machine-learning', 'neural-network', 'deep-learning', 'loss-function']"
8552,"['keras', 'tensorflow', 'computer-vision', 'gpu', 'parallel']"
8553,"['keras', 'tensorflow']"
8554,"['machine-learning', 'information-theory']"
8555,['multilabel-classification']
8556,"['machine-learning', 'python', 'visualization', 'data-cleaning']"
8557,['r']
8558,"['machine-learning', 'python', 'keras']"
8559,"['python', 'data', 'data-analysis', 'interpolation']"
8560,"['machine-learning', 'preprocessing', 'sql']"
8561,"['clustering', 'data', 'visualization', 'infographics']"
8562,['regression']
8563,"['python', 'tensorflow', 'nlp', 'embeddings', 'text-generation']"
8564,"['machine-learning', 'data-mining']"
8565,"['deep-learning', 'cnn', 'pruning']"
8566,"['python', 'classification', 'cnn', 'svm']"
8567,"['machine-learning', 'neural-network', 'deep-learning', 'recurrent-neural-net']"
8568,"['r', 'time-series', 'forecast', 'data-analysis']"
8569,['machine-learning']
8570,"['dataset', 'missing-data', 'encoding']"
8571,"['machine-learning', 'deep-learning', 'time-series', 'unsupervised-learning', 'anomaly-detection']"
8572,"['feature-selection', 'feature-extraction', 'data-science-model']"
